GT,D,A,E,F
0.050977087,0.08236146,0.087029297,0.062024172,0.060699382
0.036902627,0.03855022,0.073530784,0.053806234,0.043567313
0.034906585,0.009584816,0.061675499,0.043999374,0.040414301
0.036374543,0.012549665,0.066995225,0.04219108,0.04065652
0.039993567,0.01390258,0.063772878,0.046846397,0.038891492
0.038397245,-0.000334153,0.063778134,0.041678857,0.037527374
0.030152845,0.02298102,-0.011986395,0.04803064,0.047008691
0.012884019,0.003927147,-0.027801884,0.032271687,0.02955514
-0.002957294,-0.018787427,-0.031023396,0.010849767,0.009597379
-0.017776449,-0.01586034,-0.031023396,0.01119874,0.010833434
-0.027784757,-0.0365484,-0.031023396,0.006277594,0.006080903
-0.032095946,-0.05172401,-0.06895656,-0.059697578,-0.056172735
-0.036451605,-0.053125262,-0.0935044,-0.058182869,-0.056159051
-0.043901271,-0.056739643,-0.06228917,-0.083166433,-0.075782554
-0.053672012,-0.06956127,-0.062815804,-0.07960679,-0.068738348
-0.061285277,-0.093183085,-0.067581803,-0.06361313,-0.057316803
-0.068067841,-0.08387415,-0.075633692,-0.074881855,-0.064303399
-0.068067841,-0.050499976,-0.10108505,-0.087035495,-0.071140556
-0.068067841,-0.057994306,-0.106149465,-0.095359414,-0.092432633
-0.070442481,-0.079329535,-0.100904696,-0.105588476,-0.089574544
-0.076540089,-0.07858125,-0.112077005,-0.088080158,-0.086131838
-0.084387741,-0.084551,-0.089887207,-0.102128958,-0.095433419
-0.096578788,-0.09738196,-0.104678251,-0.09714847,-0.085387662
-0.121693464,-0.11728887,-0.148516137,-0.136083447,-0.113321047
-0.137314559,-0.107511155,-0.159012637,-0.139321467,-0.117367447
-0.132065484,-0.095694736,-0.14014511,-0.147698488,-0.141173287
-0.121303014,-0.10629445,-0.14313816,-0.153885279,-0.149779579
-0.109377959,-0.115300745,-0.11206214,-0.127434227,-0.107792969
-0.106465086,-0.105674945,-0.112483003,-0.130717673,-0.105475574
-0.109331677,-0.10234701,-0.11168759,-0.132391451,-0.12194019
-0.114873514,-0.10713144,-0.11698457,-0.137454888,-0.133896989
-0.114000107,-0.0918442,-0.137991084,-0.123021774,-0.111212554
-0.1246814,-0.10620227,-0.1518871,-0.162487674,-0.132600483
-0.129818916,-0.09381734,-0.170513838,-0.168086772,-0.139952101
-0.114817596,-0.0920769,-0.11824851,-0.138146193,-0.13285161
-0.100703938,-0.09913495,-0.10108136,-0.114822106,-0.104660834
-0.093212049,-0.10256569,-0.10290214,-0.096131639,-0.086078911
-0.089011788,-0.09212141,-0.096555877,-0.114874847,-0.093161225
-0.090384731,-0.08922094,-0.09810145,-0.096310099,-0.091226187
-0.092502452,-0.07901602,-0.119048394,-0.11542438,-0.101946546
-0.091145803,-0.081819214,-0.10882092,-0.107238166,-0.08742495
-0.084585818,-0.080738746,-0.10245767,-0.09254285,-0.082522908
-0.075848686,-0.07421384,-0.10820179,-0.08710644,-0.073957346
-0.065850906,-0.07786184,-0.096787244,-0.084081136,-0.07790587
-0.064577185,-0.07114901,-0.09032151,-0.066942516,-0.060194312
-0.076857867,-0.07568266,-0.09838239,-0.082870314,-0.076682102
-0.094316996,-0.07968529,-0.099348571,-0.100984761,-0.093970112
-0.105611454,-0.07947255,-0.132810179,-0.112998909,-0.098388174
-0.109955743,-0.091271624,-0.120858416,-0.12650758,-0.11347308
-0.109105503,-0.086486876,-0.111035287,-0.129262577,-0.126768804
-0.101679002,-0.08474924,-0.10266177,-0.10674536,-0.099141355
-0.097738437,-0.090450026,-0.110763495,-0.12650745,-0.115981969
-0.099028521,-0.092166215,-0.11257349,-0.09975442,-0.079892099
-0.102974422,-0.09833979,-0.11701249,-0.10540936,-0.089759143
-0.102974422,-0.12502694,-0.12118796,-0.106253285,-0.085016456
-0.102974422,-0.14201058,-0.104948335,-0.105461,-0.099261348
-0.101229094,-0.11908508,-0.104681514,-0.11824822,-0.098017716
-0.101229094,-0.11379407,-0.12047409,-0.106206568,-0.086027733
-0.101229094,-0.07499399,-0.102413118,-0.114323718,-0.098080968
-0.108931454,-0.11165702,-0.11637261,-0.127837447,-0.117213835
-0.116424974,-0.10724242,-0.137426887,-0.121206957,-0.101668279
-0.116582878,-0.101244785,-0.138075615,-0.11981199,-0.105307597
-0.113978577,-0.092467815,-0.138063024,-0.114780594,-0.09220373
-0.113105557,-0.10326093,-0.137150794,-0.125541604,-0.100658932
-0.111701071,-0.11978255,-0.133271133,-0.120871493,-0.113668786
-0.112022645,-0.11312337,-0.135186456,-0.120871566,-0.102979175
-0.114643711,-0.11447393,-0.128980501,-0.1157691,-0.098939389
-0.12042772,-0.10746926,-0.1487288,-0.14701823,-0.139160334
-0.119254782,-0.09296511,-0.147904469,-0.155282594,-0.148115646
-0.118682392,-0.12031937,-0.133062288,-0.142675614,-0.125799744
-0.118682392,-0.10285331,-0.138134748,-0.130731774,-0.129159944
-0.116937056,-0.08402975,-0.138449967,-0.118485472,-0.099086685
-0.118091409,-0.1018731,-0.138486149,-0.12200535,-0.119210564
-0.116937056,-0.09901787,-0.134858116,-0.139714427,-0.122231459
-0.116937056,-0.11834456,-0.144596652,-0.125821392,-0.110182642
-0.116937056,-0.104009844,-0.150401696,-0.158224372,-0.140016225
-0.116937056,-0.102843665,-0.144225202,-0.140917172,-0.12793207
-0.118932205,-0.113995574,-0.128633021,-0.143365641,-0.118861939
-0.123283258,-0.11880068,-0.152166467,-0.150351457,-0.139743996
-0.127642385,-0.12588137,-0.140350451,-0.149675101,-0.134020871
-0.131993964,-0.12628952,-0.133268147,-0.167409061,-0.163602318
-0.136573034,-0.13332418,-0.14028546,-0.167366038,-0.150090323
-0.148122883,-0.2016404,-0.151030036,-0.161643606,-0.154209409
-0.166832004,-0.19525544,-0.179455827,-0.1799524,-0.144201987
-0.186851966,-0.21109486,-0.238413583,-0.226674203,-0.189715447
-0.201094024,-0.24393605,-0.21467651,-0.21056189,-0.171889071
-0.205948845,-0.24217139,-0.218340059,-0.226611189,-0.198251145
-0.205948845,-0.2516552,-0.208134189,-0.20889522,-0.198121717
-0.20699844,-0.24150439,-0.220284779,-0.21036978,-0.196453361
-0.211349535,-0.21032782,-0.24480822,-0.23288207,-0.222664939
-0.22023684,-0.20295022,-0.23224619,-0.2865352,-0.248756558
-0.230688032,-0.23960994,-0.245032124,-0.286325,-0.243700527
-0.236635194,-0.2759511,-0.2443927,-0.26894015,-0.232536383
-0.237221446,-0.24039538,-0.242680002,-0.2734583,-0.247725721
-0.234610706,-0.21814902,-0.243605221,-0.28903282,-0.255023921
-0.226620471,-0.2433678,-0.245171752,-0.26648206,-0.248333599
-0.215208686,-0.23446502,-0.21557952,-0.24400254,-0.222597677
-0.198739859,-0.20284738,-0.226215299,-0.22945349,-0.210777374
-0.188495561,-0.17434447,-0.217490223,-0.20508437,-0.182588906
-0.194035177,-0.15315987,-0.218048384,-0.24708422,-0.218401789
-0.208060044,-0.19406582,-0.21146603,-0.22070555,-0.185880212
-0.223775116,-0.19464418,-0.231531453,-0.22542994,-0.187948905
-0.239441284,-0.21589276,-0.267714068,-0.25183657,-0.235376948
-0.249666292,-0.18294954,-0.303346624,-0.265166984,-0.228527727
-0.252265437,-0.22123976,-0.276777835,-0.318039255,-0.313513126
-0.253009564,-0.22170192,-0.25640544,-0.292255948,-0.263482348
-0.248650853,-0.18586025,-0.267878406,-0.26704443,-0.214744262
-0.246091425,-0.19499908,-0.294659841,-0.256212861,-0.231809703
-0.248736135,-0.19635028,-0.2780478,-0.2540832,-0.213396748
-0.249582082,-0.18588747,-0.307742504,-0.26543176,-0.233673427
-0.249582082,-0.20256191,-0.315354734,-0.25233927,-0.243797032
-0.249582082,-0.21114582,-0.278960134,-0.283134084,-0.229168965
-0.247836754,-0.21363714,-0.320412057,-0.286187987,-0.281958715
-0.242592478,-0.1704949,-0.304649906,-0.250679076,-0.20331674
-0.239973924,-0.17938656,-0.292020887,-0.255263687,-0.220477506
-0.232139482,-0.18391997,-0.282912763,-0.258985053,-0.21833709
-0.211274775,-0.15396222,-0.25605651,-0.24248308,-0.218947673
-0.181616525,-0.13921675,-0.2364571,-0.19905291,-0.168231919
-0.148508792,-0.12710963,-0.210876371,-0.183474735,-0.171827315
-0.124063251,-0.101733975,-0.192604692,-0.170461852,-0.13963874
-0.103088524,-0.10295051,-0.109662823,-0.134578688,-0.125777216
-0.082216526,-0.07437057,-0.127199022,-0.10800326,-0.086675692
-0.051719459,-0.08655937,-0.062920699,-0.070154119,-0.064022457
-0.024762606,-0.029347783,-0.031023396,0.006934985,0.006272289
-0.004718846,-0.04383309,0.014724536,0.00708495,0.006305209
0.001745329,-0.025850354,-0.02610834,0.02789712,0.022722875
-0.000637992,-0.045729004,-0.010577561,0.007876,0.007393541
-0.015367203,-0.04604757,-0.018905652,0.008236139,0.006959659
-0.023465861,-0.04399669,-0.034640877,0.012935965,0.010358332
-0.024534734,-0.033685327,-0.031023396,0.016274784,0.013484144
-0.020178871,-0.031037455,-0.029030941,0.016819641,0.01644184
-0.015821961,-0.026733672,-0.029956695,0.018294122,0.016296795
-0.012217305,-0.03636717,-0.01243712,0.01664086,0.014353846
-0.012217305,-0.04271759,0.001679299,0.014873727,0.012187721
-0.015707964,-0.036187425,-0.02606006,0.013049315,0.011970113
-0.015707964,-0.034116186,-0.027007986,0.0147029,0.013204788
-0.015707964,-0.023337258,-0.018774155,0.00989953,0.008312055
-0.013962634,-0.02247168,-0.020403015,0.010719649,0.009261688
-0.014675957,-0.02521388,-0.026356317,0.013296499,0.010705183
-0.015707964,-0.024284458,-0.027617296,0.006352237,0.005673222
-0.017453292,-0.014320081,-0.022162987,-0.033314615,-0.027587515
-0.017453292,-0.023080392,-0.031023396,0.000603161,0.000581341
-0.01501372,-0.009987412,0.003883442,0.00514752,0.004268871
-0.012217305,-0.006346127,-0.018369917,0.013997215,0.013370534
-0.012217305,0.014325591,-0.019763332,0.011157385,0.010886811
-0.010667465,0.027166674,-0.015727183,0.003947719,0.003252535
-0.010471975,0.035404198,-0.011150032,0.000889218,0.000729957
-0.010471975,0.04447131,-0.031023396,0.002889088,0.002438968
-0.009821213,0.035360575,-0.014922794,-0.014446062,-0.012842743
-0.006981317,0.033173367,-0.013182322,0.005711275,0.004719443
-0.002854544,0.031451523,-0.011399187,0.007189932,0.00620044
-0.001745329,0.032303125,-0.002431268,0.008243742,0.006669917
0.002373722,0.014900947,-0.012248542,0.00968969,0.009452715
0.005235988,-0.007663807,-0.01695271,0.008593057,0.008507104
0.006981317,-0.024276173,-0.031023396,0.008365764,0.006751865
0.008459545,0.03645716,-0.026706625,0.009821968,0.007964084
0.006383818,0.024451753,-0.031023396,0.01097672,0.010239672
0.008440941,0.050768644,-0.029020162,0.012174665,0.010070059
0.008726646,0.027359428,-0.007012827,0.017467942,0.015411681
0.005534597,-0.020232556,-0.01749322,0.015698027,0.01548171
0.006981317,-0.02133858,-0.005172577,0.018117782,0.016221311
0.005235988,0.007939765,0.008784551,0.025673699,0.02192942
0.004111655,0.009056332,-0.011234228,0.01618722,0.015101855
0.001745329,0.009413013,-0.004935816,0.004378031,0.003618032
-0.004038832,0.026476862,-0.010030832,0.000976299,0.00086237
-0.006647887,0.017271446,-0.019307412,0.006303317,0.006176993
-0.014490044,0.056763478,-0.020051606,0.012747782,0.010238448
-0.015707964,0.043955803,-0.031023396,0.01669794,0.014539886
-0.015707964,0.042203948,-0.031023396,0.008748381,0.007218974
-0.015707964,0.0367876,-0.018753676,0.017988492,0.017623095
-0.015199885,0.04462993,-0.031023396,0.021482013,0.018191552
-0.012592367,0.066787735,-0.031023396,0.022340547,0.021456735
-0.011722645,0.05318474,-0.031023396,0.004706564,0.004091246
-0.006981317,0.039188415,-0.028696401,0.002168926,0.002109802
-0.006981317,0.036301315,-0.021909181,0.002223312,0.002038046
-0.006981317,0.058250174,-0.019260958,0.007852494,0.00715352
-0.004768954,0.0644012,-0.015772391,0.009083684,0.008490655
-0.003490658,0.07360004,-0.023553085,0.015511434,0.013638133
-0.003490658,0.0547297,-0.031023396,0.02002443,0.016971401
-0.003490658,0.05506967,-0.031023396,0.02239244,0.020661834
-0.001745329,0.056285955,-0.017944023,0.025259014,0.024117162
-0.000441803,0.05029826,-0.017047562,0.017131202,0.014191414
0,0.0660943,-0.020910792,0.02609292,0
0.001745329,0.04106117,-0.017001007,0.018280532,0.015782379
0.00215752,0.032125212,-0.026411353,0.01862159,0.017063398
0.006520981,0.0312709,-0.016328808,0.025679078,0.021856799
0.009529577,0.014783269,-0.024134064,0.03129268,0.029622182
0.013962634,0.024854278,-0.007149583,0.027849432,0.02754444
0.016095738,0.030541232,-0.004724704,0.031973634,0.026778153
0.016196154,0.00993144,-0.028728561,0.035258684,0.033844181
0.013962634,-0.005789695,-0.028860442,0.02458898,0.020608667
0.012729278,-0.001275962,-0.02204317,0.019909505,0.017567039
0.006620608,0.022414336,-0.027055783,0.021062505,0.019402286
0.005235988,0.045833297,-0.005964845,0.016402971,0.01351859
0.006981317,0.036272436,-0.007250082,0.02359455,0.019335496
0.006981317,0.03253688,-0.00357436,0.024104718,0.01991749
0.005235988,0.03589941,-0.006026838,0.01990633,0.019123598
0.005235988,0.032289274,0.010231052,0.023801554,0.021455059
0.005235988,-0.003811022,0.007422995,0.022081945,0.01981138
0.005235988,0.020614,0.00804201,0.02488162,0.023534847
0.005235988,-0.010144396,0.009890147,0.020935673,0.018322752
0.006981317,-0.020196868,-0.001878399,0.014084299,0.01273854
0.007273006,-0.008881947,-0.012393031,0.016399678,0.015688201
0.008726646,0.007304685,-0.004150184,0.016932044,0.015269853
0.008726646,-0.017296625,-0.003331184,0.014964032,0.012437487
0.008726646,-0.011011435,-0.019036476,0.010854355,0.010239717
0.008726646,0.000795396,-0.010836436,0.009944839,0.008633643
0.008726646,0.025712447,-0.009928975,0.014048959,0.012100483
0.006981317,0.037048534,-0.031023396,0.018191978,0.014574743
0.006981317,0.03394629,0.012656326,0.015461938,0.01384315
0.006981317,0.021547826,0.013280289,0.021050416,0.018998326
0.006981317,0.016240837,0.01694057,0.021160092,0.019737202
0.006981317,0.023466641,0.011763835,0.033836786,0.027658423
0.008726646,0.005103612,0.012662379,0.02881978,0.024240158
0.008941277,0.007461624,0.012293018,0.03212509,0.027498055
0.011139598,0.02403094,-0.00566428,0.026546419,0.022274835
0.012003749,0.003090272,-0.009409785,0.044257924,0.041291918
0.010471975,-0.021709835,-0.02747547,0.043408837,0.038617696
0.012217305,-0.037777923,-0.010673286,0.045199975,0.043922563
0.011528434,0.006933736,-0.00948495,0.033095468,0.029432556
0.010471975,0.03439638,-0.010159195,0.025278356,0.022210962
0.010471975,0.041982874,-0.031023396,0.0283099,0.026723959
0.010471975,0.09210484,-0.031023396,0.030867875,0.027125687
0.010471975,0.099729136,-0.031023396,0.032005664,0.028969513
0.008726646,0.0776806,-0.031023396,0.027391974,0.023429131
0.0077236,-0.012729859,-0.025484957,0.029515136,0.028212581
0.001745329,-0.059207857,-0.015022349,0.01851749,0.015996415
0.000748065,-0.03640625,-0.011574483,0.019041967,0.017217721
-0.001745329,-0.034201846,-0.03004121,0.013493835,0.012012497
-0.000783789,-0.007023646,-0.031023396,0.009130021,0.007793127
0,-0.005226953,-0.031023396,0.007621932,0
-0.001906529,-0.021525098,-0.031023396,0.009703633,0.008296179
-0.003490658,-0.038662866,-0.031023396,0.011374067,0.009300944
-0.008879019,0.030526267,-0.03510446,0.007272531,0.007196606
-0.012322539,0.064848684,-0.031023396,0.023102727,0.020263946
-0.018396689,0.102914125,-0.031023396,0.037985083,0.031504946
-0.019198623,0.04929296,-0.031023396,0.03455415,0.032652368
-0.015707964,0.016129287,-0.031023396,0.020622894,0.017036942
-0.013962634,-0.015244817,-0.031023396,0.011374845,0.010626877
-0.013962634,-0.031803764,-0.031023396,0.006587765,0.005996771
-0.012257775,-0.0189369,-0.031023396,0.005687845,0.005074363
-0.012217305,-0.008484257,-0.021451078,0.004761196,0.004279527
-0.006901937,0.03891155,0.011877982,0.010528882,0.008772112
0.001745329,0.058035664,0.022258477,0.01542119,0.015129282
0.008765574,0.05925647,0.012363015,0.026578221,0.023734474
0.016586362,0.06705992,0.030810229,0.024983395,0.021277474
0.015707964,0.02186598,-0.003549699,0.01571744,0.014099784
0.011347241,0.00987863,-0.023834545,0.018887956,0.017383418
0.008726646,-0.006816795,-0.031023396,0.013975087,0.012862261
0.008726646,-0.01218096,-0.031023396,0.011020861,0.010557025
0.008726646,-0.008384122,-0.031023396,0.009430428,0.007896589
0.006981317,-0.00558628,-0.031023396,0.008627231,0.007607853
0.005272778,0.037866347,-0.033130024,0.006490321,0.005398643
0.006152391,0.078438744,0.007831777,0.00627862,0.005784574
0.003490658,0.090599984,0.005818302,0.007770958,0.006832232
0.001745329,0.015013875,-0.052585535,0.009551694,0.007996922
0.001745329,-0.012003852,-0.031023396,0.008637778,0.008351806
0.000935627,0.005649084,-0.031023396,0.008769528,0.007447718
-0.001670557,0.010469714,-0.031023396,0.008593858,0.007720993
-0.001745329,0.021803865,-0.038516097,0.008624728,0.008032052
-0.001745329,0.019808898,-0.04462181,0.006216035,0.006087812
-0.001745329,0.045084655,-0.044840742,0.004307958,0.004222439
-0.001745329,0.04275071,-0.038012415,0.005671031,0.004957215
-0.002508295,0.02436232,-0.032097925,0.007488343,0.006082396
-0.003490658,0.004051426,-0.031023396,0.007116835,0.006146942
-0.003490658,0.015294233,-0.031023396,0.021618877,0.021262677
-0.003490658,0.01976546,-0.031023396,0.031180337,0.025865351
-0.003490658,0.039879464,-0.031023396,0.036182802,0.033183866
-0.003490658,-0.024623541,-0.06357823,0.017063353,0.016849665
-0.003490658,-0.03478635,-0.057079308,0.020472173,0.017282088
-0.003490658,-0.05490417,-0.079872586,0.021598011,0.018390742
-0.003490658,-0.03348402,-0.04549539,0.001380599,0.001202326
-0.005063637,0.015683481,-0.031023396,0.027093839,0.025138259
-0.007678953,0.013059439,-0.031023396,0.008964093,0.007664783
-0.013586694,-0.000111459,-0.019104561,0.000271651,0.000238822
-0.018821464,-0.017736448,-0.031023396,0.016421735,0.015584268
-0.027536024,-0.018281316,-0.031023396,0.000252972,0.000235462
-0.035583755,-0.019262878,-0.05054538,-0.056102637,-0.047590604
-0.043220104,-0.04060302,-0.060004443,0.000212922,0.000193118
-0.047787803,-0.04305753,-0.07084158,-0.087829028,-0.077042702
-0.052138252,-0.05570945,-0.06952713,-0.081629335,-0.077602801
-0.061914007,-0.060659304,-0.07068493,-0.097657943,-0.086896909
-0.076108941,-0.07119675,-0.080810936,-0.101407922,-0.097831542
-0.090271964,-0.08222005,-0.096373328,-0.095186478,-0.083137463
-0.10074054,-0.0927867,-0.12242495,-0.101072451,-0.093206153
-0.113556371,-0.1107796,-0.116583765,-0.115233935,-0.110860275
-0.126615984,-0.13775061,-0.144641662,-0.13097845,-0.107249766
-0.142591068,-0.1639682,-0.177790715,-0.153810565,-0.140691808
-0.155990717,-0.16364111,-0.192493554,-0.175354784,-0.168622741
-0.166992686,-0.1662898,-0.195689213,-0.174509133,-0.167086819
-0.177439052,-0.14643602,-0.202598774,-0.193958284,-0.171330024
-0.186750233,-0.16755304,-0.231793326,-0.212567816,-0.178727516
-0.189931468,-0.17900436,-0.240374116,-0.221175596,-0.208728263
-0.187931556,-0.17672087,-0.224900531,-0.211119911,-0.199077261
-0.186750233,-0.19185618,-0.218262806,-0.192557166,-0.183565546
-0.186750233,-0.19918247,-0.209906546,-0.188402046,-0.175735896
-0.186750233,-0.20014894,-0.227924336,-0.193904086,-0.18825311
-0.189028567,-0.1925713,-0.233201814,-0.199255194,-0.170516112
-0.193390463,-0.19056405,-0.234481665,-0.210980525,-0.207322088
-0.197222203,-0.19447955,-0.243328486,-0.214408806,-0.17487936
-0.198613759,-0.18290557,-0.227222518,-0.208276548,-0.17666507
-0.202980893,-0.16706422,-0.211118825,-0.214289745,-0.206406698
-0.210456311,-0.19964479,-0.225083412,-0.227274972,-0.189955377
-0.218166158,-0.2303938,-0.250835415,-0.256149485,-0.211823943
-0.224007771,-0.23972072,-0.254707202,-0.263565672,-0.245427044
-0.226115092,-0.26637504,-0.24571107,-0.257820945,-0.243239732
-0.231733797,-0.32490098,-0.24455434,-0.265306783,-0.246677972
-0.236077055,-0.25061864,-0.252770841,-0.257125271,-0.247079797
-0.237364784,-0.25455806,-0.239676748,-0.266624238,-0.255383794
-0.239110112,-0.2580162,-0.257352564,-0.277332584,-0.248387295
-0.23778806,-0.27080935,-0.279280781,-0.263041681,-0.255116497
-0.235619456,-0.28046727,-0.254747331,-0.261265111,-0.222874883
-0.235619456,-0.25267664,-0.250198411,-0.269344311,-0.221921956
-0.236052656,-0.281627,-0.240806252,-0.257261722,-0.228972216
-0.239110112,-0.28112882,-0.266642364,-0.264460784,-0.242807687
-0.243022541,-0.27432954,-0.281373383,-0.270193403,-0.253773991
-0.247377618,-0.25992325,-0.287699366,-0.290997326,-0.286016126
-0.253072739,-0.2629776,-0.295908347,-0.292768807,-0.267953126
-0.253072739,-0.28400463,-0.281017557,-0.279552747,-0.268247733
-0.250940912,-0.25654835,-0.264417603,-0.282745453,-0.245492169
-0.245320226,-0.24465266,-0.265852471,-0.296207341,-0.260073845
-0.234474653,-0.23848699,-0.246351666,-0.287831686,-0.244856213
-0.221406994,-0.2571188,-0.222357317,-0.280642367,-0.252184816
-0.212201577,-0.23015554,-0.261993444,-0.254086654,-0.203739861
-0.200494379,-0.19549394,-0.226651278,-0.214476248,-0.198140907
-0.191278727,-0.1728784,-0.1920339,-0.199372683,-0.173783257
-0.183781742,-0.2057606,-0.20016338,-0.19403318,-0.175284089
-0.17976892,-0.19834143,-0.21593869,-0.20525744,-0.189526761
-0.178023577,-0.18962657,-0.20708402,-0.192433673,-0.164126166
-0.182177435,-0.22254752,-0.19189717,-0.202039349,-0.19514702
-0.187943107,-0.20919442,-0.194068624,-0.205607294,-0.191851962
-0.192299943,-0.19103536,-0.231348757,-0.196029177,-0.162109587
-0.201336933,-0.13117997,-0.254726155,-0.22982156,-0.203078113
-0.211184844,-0.18626828,-0.226261109,-0.21241857,-0.207862614
-0.21470229,-0.22642063,-0.243941599,-0.22313915,-0.220423489
-0.223091053,-0.2399732,-0.235487655,-0.22929072,-0.20706241
-0.235596758,-0.25314915,-0.248562236,-0.25318116,-0.237833819
-0.246941358,-0.30010352,-0.264001996,-0.25705048,-0.252556856
-0.255325501,-0.27246216,-0.261238101,-0.287892241,-0.281845052
-0.257080947,-0.22940703,-0.260537895,-0.287450245,-0.246289551
-0.265290052,-0.26596802,-0.2695436,-0.307581113,-0.279677842
-0.270526022,-0.2993132,-0.27374613,-0.311486333,-0.297594624
-0.27450538,-0.28657293,-0.28866476,-0.28663063,-0.245690638
-0.285438875,-0.30561224,-0.31676229,-0.3041339,-0.290934393
-0.302838407,-0.2772064,-0.31003392,-0.305920814,-0.2826724
-0.318315293,-0.32968903,-0.330360387,-0.34409922,-0.299027083
-0.325721847,-0.31117576,-0.331545145,-0.3754535,-0.35797737
-0.328121901,-0.27532297,-0.341758301,-0.3312348,-0.298126269
-0.328121901,-0.28780794,-0.342185401,-0.34551993,-0.277755716
-0.329479659,-0.29639244,-0.367896548,-0.36235738,-0.354511971
-0.329867214,-0.37169755,-0.359233858,-0.39700317,-0.323778124
-0.329867214,-0.33780187,-0.3434039,-0.3555385,-0.295798653
-0.328121901,-0.34782028,-0.33177376,-0.328618531,-0.287523834
-0.328121901,-0.38161838,-0.364274831,-0.32969576,-0.264926315
-0.329867214,-0.37465453,-0.406860928,-0.33795023,-0.319402133
-0.328121901,-0.37799746,-0.347505121,-0.36359215,-0.301500589
-0.328848918,-0.28270507,-0.346317685,-0.35072488,-0.28417304
-0.324231666,-0.25994185,-0.372711352,-0.335887992,-0.28490274
-0.312876629,-0.2800268,-0.323920728,-0.34044105,-0.283286431
-0.301676114,-0.2529622,-0.357387537,-0.341019277,-0.280260984
-0.288732413,-0.2543816,-0.363832275,-0.333989405,-0.285846214
-0.277270908,-0.23281573,-0.300522887,-0.321793207,-0.269440759
-0.266575828,-0.22192024,-0.355869476,-0.300321176,-0.268098891
-0.24730758,-0.17015013,-0.355943729,-0.274167579,-0.237420253
-0.212783915,-0.15587793,-0.271139419,-0.257933569,-0.220498745
-0.163242833,-0.13283733,-0.217165386,-0.193313746,-0.157362545
-0.122330583,-0.13492654,-0.150987356,-0.125353586,-0.108953398
-0.086623042,-0.07937956,-0.092143313,-0.106130538,-0.089615129
-0.049096786,-0.071854725,-0.057036693,-0.084991903,-0.070638258
-0.0189435,-0.04112923,-0.04625374,0.007539361,0.006691235
-0.000695859,-0.022875724,-0.029027138,0.015716266,0.012824803
0.015955591,-0.028895987,-0.023855455,0.020477846,0.01807026
0.035072813,-0.025489746,-0.031023396,0.043632924,0.035378443
0.041906913,-0.010417489,0.057978482,0.055787675,0.048592314
0.04712389,0.050484046,0.073309841,0.08670991,0.073218703
0.048869219,0.08407098,0.05356712,0.052819647,0.048643963
0.048869219,0.057136044,0.059579253,0.056818284,0.046477633
0.050614547,0.06096059,0.05321423,0.07610403,0.074700944
0.052359879,0.05431824,0.068346545,0.073796641,0.059560397
0.052359879,0.056545295,0.054858863,0.070777152,0.06294116
0.052359879,0.06604917,-0.028202169,0.073416512,0.065414868
0.048878363,0.04988072,0.085373606,0.068696296,0.059742109
0.033314864,0.048103698,-0.000618998,0.055241173,0.047348035
0.005554831,0.015739428,0.008002723,0.014675158,0.013856769
-0.021725062,0.050353236,-0.036121472,0.015274904,0.015048996
-0.027925268,0.05733648,-0.031023396,0.010598308,0.009155981
-0.027925268,0.032055274,-0.031023396,0.006505723,0.005358713
-0.024487049,0.058400556,0.015297854,0.012802678,0.01156753
-0.015707964,0.05699821,0.008638615,0.016162101,0.015109381
-0.013962634,0.015912006,-0.026905088,0.011143691,0.010600573
-0.011274214,-0.04885046,-0.017182179,0.015761975,0.014476802
-0.015791448,-0.030392287,-0.016161412,0.016630895,0.01522171
-0.015707964,-0.041006416,-0.02117487,0.008753642,0.007329696
-0.015707964,-0.056066304,-0.033800434,0.001979488,0.001785471
-0.015707964,-0.044425607,-0.031023396,0.006432842,0.00620277
-0.013962634,-0.019946186,-0.02123981,-0.023987687,-0.0217755
-0.013962634,-0.04002197,-0.026595522,-0.024421598,-0.022193523
-0.013962634,-0.015830493,-0.014775639,-0.02687412,-0.023876215
-0.014706903,-0.007766692,-0.027561303,-0.026798577,-0.024394529
-0.019067718,-0.010071261,-0.027581885,-0.032966793,-0.027317494
-0.019198623,0.010996452,-0.023505012,-0.034857511,-0.028769983
-0.015860197,-0.006228721,-0.031023396,-0.030356092,-0.024611186
-0.015707964,0.001149619,-0.031023396,-0.029441467,-0.026352464
-0.015707964,-0.004483549,-0.03082311,-0.031362231,-0.028329561
-0.015707964,-0.04276841,-0.031023396,-0.029334809,-0.026150864
-0.017275584,-0.03890048,-0.031023396,-0.032284387,-0.027287127
-0.017453292,-0.017429909,-0.031023396,0.001536838,0.001338081
-0.017453292,0.02659856,-0.031023396,0.005475081,0.00466156
-0.015029866,0.033023536,-0.020368535,0.00943873,0.009294404
-0.012217305,0.019585954,-0.025886651,0.00588785,0.005127345
-0.010471975,0.023263896,0.03032252,0.002272065,0.001909592
-0.010471975,0.050039485,-0.031023396,0.010270811,0.008303055
-0.004589987,0.04511203,0.018344695,0.01894138,0.015834513
0.001525834,0.041401513,0.009317404,0.02122052,0.01784046
0.008905726,0.045583576,0.01021084,0.02398238,0.021354678
0.025227329,0.049320742,0.028135424,0.03082494,0.024678154
0.044354831,0.050470814,0.050382362,0.05334284,0.046399477
0.060063051,0.0544089,0.079764451,0.079030001,0.063514209
0.062831856,0.05501379,0.082543657,0.083003238,0.076774126
0.056631031,0.058876656,0.065537652,0.071568375,0.068941225
